wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
9,1,0,6,20,36,0,6,8,2.0,49,0.0,0,0.0,0.14285714300000002,0,0,4.444444444,1,0.8889,0,-1.255482875407846,0.7967868456439329,-0.08553624370135593,-1.0978550035545476,0.9209357720037235,1.3599462816592225,0.9796511194549813,-0.5780692717951385,0.22676775872064037,-0.950721239591696,0.6094726852582447,1.5440515867934903,0.04238569613883647,0.23771697909527462,0.755006746282709,-0.14757583520913048,0.43680412184253925,0.48486648634387575,0.25599117181720726,0.4698243485109397,-0.43860819303052606,-1.554399062455686,1.3116102519136823,0.3382853823622868,-0.8756718879874458,-0.3326097583177293,1.167842060808561,0.14432908943064635,-0.7263697808500796,0.5427765632279501,0.6055807664477949,0.37059272883931227,-0.964234776278261,0.7221062013723972,-0.472681498143259,-0.5216601033972093,-0.5892565126571775,-0.13232398242304722,0.7339908671492876,-0.4716284478072198,1.1190930178459795,0.1993175229935184,-0.24210374169301793,0.29276411143095626,0.22994006412248613,1.012756481635508,-0.900954091768992,-0.8819651436721143,-1.0900677557987957,-0.17264029469622827,0.7672991561821124,0.8609586916559343,-0.4325720818350976,0.23733524161795594,0.1596194295002216,0.8913468228146689,0.24668908453828028,-0.40633927560527583,1.3379106868139437,-1.3782084706336302,-0.6368451372982518,1.199406017514761,-1.8739409014729733,0.1926936362432916,1.430964086751874,0.9926760845906375,0.01670185135685466,0.7136015244299373,-0.3873882215774538,0.4762257625205152,-0.008690109082191727,0.8215537802521554,0.8730784002674163,-0.6403988913482884,-0.2007405498112884,-0.006920960433274192,0.030074725590954,-1.2767415429705353,-1.2016729861900595,0.3393877821183351,-0.1588592996664346,0.1322742653510361,-0.09040322808575656,0.04994327115311126,1.51694072024706,-0.5531437811257847,1.0670520189078796,-0.3858233651217586,0.6831917628659444,0.25219289716667054,-0.05268561328805725,0.0035534443618240588,0.10232021633385367,-0.03249956327134043,-0.647907936130312,-0.12244679116558346,1.0351927918775257,-0.7087669506990512,-0.5215944176533969,-0.11356539639861814
4,2,0,4,7,4,3,1,2,0.916666667,56,0.25,4,0.857142857,0.444444444,1,1,12.0,1,0.5,0,-0.6108505278070634,-0.6601423241097379,-0.0458600931918366,0.35094572740674085,-0.800467689372683,0.8320022069089752,0.3869171144780577,0.5496199518479649,-0.3879908274949386,0.15233809995960007,0.4106285332796229,1.3379955261522014,0.464996617014975,0.09102599113300729,0.5587591146992579,0.21388053076041796,1.744297833376992,1.1418567021746557,-0.1915542518443151,0.7847276263443442,-0.20232491365787028,-1.416625024912473,0.9376119609999125,0.605805382794839,-0.9222896833485097,-0.46173454129330077,0.12840643715688135,0.435441044882372,0.028648042736726033,-0.6303969242228279,1.1162039067130536,-0.5422423576982273,-0.25676396092518466,0.9061057208198215,-0.18692434548037462,1.3801774061064713,0.5661889678124246,-0.991070724215132,-0.16519662911787647,0.5426319481276378,0.8334640054255598,-0.12480563111078867,-1.405036133892314,1.3336123578687753,1.1765102177728828,1.055280088461193,0.9101955742267934,0.6419702995398611,0.9304420339163322,-0.7713288687324772,0.7829343257482407,0.6698464442994697,0.22985022254500576,0.45895063514015766,-0.10461579082609229,0.0009820995991839817,0.34161157476629744,-0.28275489007986226,-0.6351774879535902,0.27397339906111395,-0.8228843425886143,-0.8126734617011001,-0.4393703316103432,-0.08661415681939337,0.2579545435919909,-1.6473466279436122,-0.2830885137732981,0.04644985593800844,1.2239997199021262,-0.3679313271226223,-0.07297633969548016,-0.7323236148942079,1.38229414906452,-0.3456826840269354,1.1260229845841725,0.7622268713983447,-0.30622082697959124,-0.8674484111687487,-0.5872928181999816,1.1716210616439737,0.8251324442686169,-0.34561958847028496,-0.3820052080577174,-0.422765862235489,1.596259624940062,0.42140560309368036,-0.5071607209985388,-0.4456846010997086,-0.8550920248323179,-0.26679970283608734,-0.4580150105600321,0.8056754766869556,1.533444616519888,-0.23307979097463996,-0.05110459353749615,0.5610346057041137,0.29337466737519746,-0.0017545401514088316,-0.8475192686950126,0.8138217673897072
12,5,0,13,76,0,1,13,2,0.515151515,788,1.0,1,0.8611111109999999,0.260416667,3,6,64.41666667,1,0.8333,0,-1.9252015007392766,1.0545463197737037,0.15012474221175434,-0.9268177254653297,1.2173514516563124,1.660658206319266,1.3423767739917352,-0.20648641720351948,-0.20442175863198775,-0.21720900983791158,0.0063523171978164365,1.2848412737533776,-0.9825761196568644,1.3659860413894307,0.3983173567033097,-0.5420516371626962,-0.12940764926101248,-0.06682163963320344,-0.7944467012318944,0.6913538663253614,0.44892393391975627,-1.728599336724008,1.006206890235744,0.7396578208411935,-0.964114327622994,-0.4504733749885448,0.36688928059923825,0.06267170855742707,-0.3182724568970407,0.10168468563787707,0.025746960384482216,1.0782677027941998,0.8747988913840954,0.08583890517750088,-0.10327260113678273,-2.0238374967184836,-0.9648558993283158,-0.1028524300989808,0.7626922607541865,-0.45106717080227954,1.1039280076411147,-0.5429286447052525,-0.5941364942755298,0.5603569016806874,0.024941742029125233,0.6704807865067375,-0.6345852474265378,-0.7751374435651474,-1.3913870689225312,-1.2105246805969838,1.663125753999269,1.6046455018067143,0.1647351996533192,-0.19209792833872566,-0.35195129526373503,1.0152935241752568,-0.6654776895480004,-0.4237688518404907,2.9691016930419267,-2.064994216843636,-0.42783990356686463,1.8319554236432285,-2.1350740286316436,1.8286187611801221,2.3408923049324284,0.9652023597508123,0.554675947193252,1.2730996272288626,0.3552944396766738,0.9517779272508495,0.5578695852345955,1.452696094140971,-0.9792193496863377,0.20828633422369075,0.3934274889555553,-0.156860137238831,-0.4396236592626337,-1.1412090578046723,-1.4937126303119888,-0.16165910632847033,0.17433900715427317,0.07978579767084269,-0.9201608038794498,0.22371580988994072,0.4115783939983036,0.26515005260733887,-0.14374664476972765,-0.3530923411970718,0.37015268983070243,1.2638673199345702,-0.7349034444358603,-0.47293144027787587,1.6479747883371076,0.3745530089363681,-0.388222343633547,-0.6094237329321683,0.824624891819104,-0.7537629562099935,-1.0491214400785447,0.12074921895386956
4,2,0,7,8,6,2,6,4,2.0,27,0.0,0,0.926829268,0.4375,1,1,5.75,1,0.75,0,-1.4701976804030215,0.8168666420799824,-0.01588929279000211,-1.0043304219193003,0.7902547180141134,1.3618607002823178,1.1370263303848487,-0.3559708079172467,0.04949133483741536,-0.5946106582754935,0.4652849675206953,1.5525185345459056,-0.31157908894888253,0.5506277281770924,0.8011331473238161,-0.32675448692146136,0.45223215322871413,0.35480314700404786,-0.1556492132054855,0.628956859277365,0.0431301348744068,-1.5831033228922489,1.3801821797912472,0.5505266762756559,-0.9624926709004014,-0.13843672949154465,0.6483138267163242,0.038774556055497976,-0.5926290914884451,0.19627509782034433,0.5635827715018712,0.40483242010389964,-0.35227490778816767,0.7529715321130773,-0.3535910706451296,-0.5523373723343421,-0.44343297437119467,-0.2897233675658812,0.8707483736194418,-0.3674248334932503,1.2853421306779715,-0.1398647749064889,-0.5652802475736841,0.639455088264398,0.2124261192586075,0.7509499772879784,-0.6182326507143753,-0.7176696901066301,-0.844106405487803,-0.5355739370960634,1.1627117996326986,0.9145730779781205,-0.1650838313905703,0.23335240522840436,-0.11173072913190985,0.7952032746686413,-0.026348452333316327,-0.2931055289310531,1.5526865348094865,-1.4784621176516706,-0.5924551289236332,1.1739265378549115,-1.8830815757069974,0.5794729136092777,1.6662059230678852,0.6898494637983064,0.14604748717138524,0.830230253055522,0.06993845649658591,0.5149476500174832,0.11921728775385108,0.7939389064852916,0.6901139431587232,-0.5078583029129771,0.33650091719172975,-0.14331650831414625,-0.21876350822756338,-1.3936826715122306,-1.1410877050558215,0.12906666199917205,-0.0432180418760486,0.028634388557622244,-0.4500856982040011,-0.08450382845826135,1.4815975216327368,-0.19359792795195122,0.577957884883793,-0.4186966021104339,0.1819032558200985,0.34569067892555316,-0.2982660280549874,-0.11556141740739088,0.847067691203073,0.10365858000767865,-0.6328998774326,0.017640104423527248,1.0160891598149666,-0.6559256691165637,-0.7942295908405287,-0.04733922543744513
12,1,0,0,31,66,0,0,11,2.0,109,0.0,0,0.0,0.166666667,0,0,8.083333332999999,3,1.25,0,-1.5093601691297303,0.8460512283125053,0.11784076609883727,-1.154769397568453,1.0152916815732989,1.497215073474998,1.0173445297465231,-0.5544979665217378,-0.03582720124612366,-0.8470744520174651,0.4434892365883288,1.71443552899242,-0.17886906459430302,0.46560262385243056,0.7890019420703293,-0.1746812777131153,0.13379955403940358,0.2077514012088335,0.004857819890048832,0.5771250441764568,-0.23334797532409668,-1.7215498738676172,1.306768955762822,0.39112917823370147,-0.9104876875233038,-0.4315820732698782,1.1504580154399264,0.29701462457222527,-0.731370815555338,0.42381802531432405,0.38226327174002744,0.46340751425832793,-0.47056229031092583,0.6165056785043339,-0.5039438060450405,-0.9659586044890265,-0.6093985578688911,-0.07488487375399527,0.9586001220067047,-0.5413410317766751,1.2173841692327352,0.06495854803326064,-0.4793147838626245,0.40776835945801426,0.408284266723485,1.0564802479175333,-0.6789946908829405,-0.9711540943924161,-1.3106953162764516,-0.4361761972205416,1.0343660384323001,1.0881281165938903,-0.4496780483967557,0.1018085159173048,0.11500062980683817,0.8140322059001106,-0.08575449853326154,-0.3449476469203693,1.7081070443402908,-1.722076865003731,-0.7152206629374389,1.4003967769956556,-2.324995283682846,0.49835745582447033,1.8435640543865872,1.2217036850855938,0.21194328401702256,0.7654202193545695,-0.3293168509452701,0.7654259698852832,0.05910756357029669,0.9928200906416934,0.47303046636528556,-0.5071744858095647,-0.06510302917514724,-0.20333340991564203,0.1688015569680714,-1.3928950917522005,-1.2788884430740195,0.4268595399397255,-0.09471967723066463,0.07175736787706052,-0.4645182251734396,0.1217951569590865,1.3469139535438528,-0.529968915148614,1.112998406340192,-0.4493716527593797,0.673167289237729,0.6130531151156412,-0.10894972000172237,0.012780157284891696,0.3392522602639735,-0.053281042166904505,-0.6219368865342038,-0.3512696957364866,1.1098216753290158,-0.7208943073653518,-0.5576300449835148,0.05549306977056664
4,2,0,4,11,0,2,2,3,0.333333333,45,1.0,0,0.857142857,0.625,1,1,10.0,1,0.75,0,-1.9397070617146606,0.9869713518380437,0.1706658248085424,-0.7796180972011948,0.9303181924692956,1.1858859719847428,1.2487687115430584,-0.23665120203876708,0.011436239527587802,-0.45958409116599136,0.22660841777737276,1.27876047353932,-0.7563574671019327,0.6966914439786779,0.8652896771782853,-0.25434171566403146,0.5804994747275669,-0.03590751387270713,-0.254339196838891,0.5017573964037008,-0.02819431189096292,-1.8284714469462648,1.286723567382213,0.6359227817665498,-1.1045303861528972,-0.731886775149861,0.46535697262112663,0.1933262645789493,-0.6596609423163396,0.0992057565379658,0.397106341823023,0.9006130939834855,0.36885669284579925,0.6335215243130106,-0.2181995199420241,-1.216424019964557,-1.0516007916980994,0.236197223589362,0.4673255438455845,-0.22436299345074537,1.1384592977780448,-0.5329371099191562,-0.7500997247032841,0.7002947811376901,0.41637895029239014,0.7092805846212998,-0.3226880745194817,-0.7093233682809362,-1.1593624484438236,-0.5127359825003166,1.2783050545351726,1.158623124211434,0.04743212409909995,-0.04232395177320176,-0.03493411316352233,0.8131539477581815,-0.3914560904801009,-0.5450885803685837,1.953135001408314,-1.7988467509936956,-0.36963722882365285,1.1851537807680008,-1.9514798416585266,1.1253808191025223,2.1438802986094907,1.1735480537535918,0.4009006993868036,1.242479123770741,0.010740421134820096,0.71524509825127,0.4536771618709499,1.0124619137103437,-0.0015689062217032084,-0.1954980739648399,0.288077976616795,-0.2118316134161741,-0.054162265900374325,-1.052477097537117,-1.3341569633045636,0.09981819120136941,0.29414492455237595,0.03528841789054647,-0.8678751154263187,0.26209768957173296,0.9562471390539782,-0.1736198761575264,0.2900714554799655,-0.4936886958294411,0.45517976396389376,1.1599725418860287,-0.6826588874647804,-0.09665717303327476,1.201226911020029,0.10992566482784451,-0.4586221821355039,-0.26470847592972085,0.8248687775401088,-0.8468629930509771,-0.978460999810396,0.3880368815162508
7,4,0,2,13,0,1,1,7,0.583333333,108,1.0,1,0.85,0.571428571,0,0,14.14285714,3,2.0,0,-1.46238802854521,0.4575274266891044,0.24887536549659403,-0.6098804365880804,0.4800539599675443,1.3985514118067983,0.9943837638334064,0.11989343323506015,-0.4094276917436452,-0.12320351378497327,0.16641659310823517,1.691209625382373,-0.37210796701668253,0.7642090451232317,0.8254208062506305,-0.45702283671629734,0.23974173239780472,0.18036049474529522,-0.5688209131611373,0.9179185776478702,0.25213168371120925,-1.2794199206184875,1.0981598983216716,0.37922286862500526,-1.1091435068657154,-0.612234733237023,0.2034751669289692,0.4880468348679313,-0.32123940526592937,-0.17821338109033538,0.3979900910857215,-0.21578092702820903,0.3905818063966134,0.5277863063805475,-0.3977976480223407,-0.31712015484025063,-0.019307986653317125,-0.30471344354231417,0.8982878597951255,-0.2088168868962228,1.334944154180091,-0.5867187865235133,-1.0712276636696016,0.8900941421861381,0.7950010181124664,0.6489575182160212,-0.06446223701108722,-0.35861247977436495,-0.6212948717597695,-0.8514346224021453,1.5071457650484705,1.1787374447708086,0.10254390267739544,-0.12252652866265429,-0.18475387726315912,0.3805242322805544,-0.4343284155031349,-0.08720785318342351,1.541840959148567,-1.4946372286936673,-1.0029760071882818,0.915295434918095,-2.1810425374974796,0.5376591062642092,1.6552411476571376,-0.007578318261815606,0.40295145570646396,0.8498802442049048,0.6164833787172407,0.49492510082444313,0.053927437953364715,0.42206147500741115,0.3125292258553313,-0.07883107915282954,0.49607099901008606,-0.19713667510529792,-0.09907971311856051,-1.2933878747616614,-0.6665851641990417,0.6415609164765342,0.011254792489024088,-0.09242286219889927,-0.9497504821409382,-0.13174183168359968,0.9180936661970116,0.09325035101615847,0.2687539116134166,-0.4179318359952364,-0.17572566072228868,0.6936448222229855,-0.24055605803269972,0.1671839411565955,1.4220072438098952,0.035191093920654726,-0.5916266319083476,-0.3886903380600849,1.1600373712835454,-0.4693079744681224,-0.7606012008289612,0.7034536312163773
2,0,0,4,6,1,0,4,2,2.0,18,0.0,0,0.0,1.0,0,0,8.0,1,0.5,0,-1.0061281254883263,0.21192354570547517,-0.06554728442970968,0.009023957057296849,-0.11922256676308414,1.0184897586720476,0.9076686162066447,0.1044366922082578,0.12629802930827222,-0.32542915993606764,0.7130812719830724,1.4073143300986692,-0.32815199774464776,0.3740319383968065,0.5962070677940902,-0.025373421991091282,1.190509822652828,0.7856468023478481,-0.2880730786423779,0.5807244363639286,-0.10706586501519119,-1.406763705968872,1.1288802317470623,0.9579441976380682,-0.9651645374175192,-0.16560668358173733,0.38117850472249826,0.18472376480110783,-0.2036488488942507,-0.007141139737675568,1.0574883098089514,0.22794390883028115,-0.17836761774044851,0.9413745166718593,-0.44478723658611385,0.367140335590029,-0.18723745882219148,0.05697995121304526,0.5284419954884664,0.09469047398968422,1.2258549138510477,0.18870908581960916,-1.0034935357280268,0.8815160580198891,0.37270622497584793,0.9382466019444229,0.03543756860804546,-0.0666018787343971,0.01855618997331953,-0.6105128457983497,0.7046830194842902,0.9205189450507025,0.3393364292877792,0.46488706858401174,-0.033325268201373485,0.5128114166975853,0.06666370889565099,-0.38234495960694137,0.7417052646893264,-0.7255159330599155,-0.6061997367393561,0.5360436455916077,-1.2369112821188983,0.2815164172564839,1.1262418173805078,-0.43171537513310304,0.17315153970829683,0.41031409405003927,0.7411716504892731,0.017451240162013985,-0.048497935643488324,0.10848659344903025,1.127610439754074,0.018630423046816447,0.6655995017776388,0.528448358247976,0.028460042407429876,-1.254806298941954,-0.651446742243248,0.3476759027556104,0.43885130910050185,-0.16916831804498586,-0.06018859504153819,-0.30821930303631473,1.5172310486091416,0.41262052806101923,-0.14012320302512696,-0.656222472906773,-0.13206347567792676,-0.022034396837178245,-0.5318791811129262,0.08996682571386537,1.589695785206086,-0.3367395107787041,-0.2578604798783075,0.5994537357368781,0.5623137109870469,-0.4198144628880087,-1.1690280787898686,0.22140127818145958
5,2,0,7,13,0,2,5,4,0.0,63,1.0,1,0.692307692,0.45,1,1,11.4,1,0.8,0,-1.3734542704597963,0.6721419515531637,-0.18111410239446823,-0.5609033287819263,0.6565195660222195,1.2420432231073606,1.2719694282961163,-0.14403518176235428,0.19645804156644525,-0.2995261392239693,0.3134110144739415,0.9416899162759497,-0.41955128618770027,0.2670391839103435,0.7264199662090025,-0.2379915969810364,0.5864999472984875,0.6528265561434355,-0.24159408123782752,0.5080877621547552,0.033989819846412334,-1.6003560065945865,1.0696211045874622,0.4865444130403921,-0.8292951563245151,-0.19691297761751975,0.2257561432510953,0.021710378292270682,-0.7282081332009032,0.43282337142323907,0.5961151866895803,0.4198877391624476,-0.306075516813858,0.39999851110602985,-0.47315593143798074,-0.3018926446000114,-0.6064755678188521,-0.29326703527561304,0.5506716956399297,-0.2047708662446927,1.413388994584622,-0.1427204427855428,-0.4454585603551029,0.6962627565706233,0.3151967085455544,0.6295429945195528,-0.5784480711398646,-0.5814085535063747,-0.5842322298533029,-0.5826448266130915,0.9944462536998485,1.0769607307296247,0.18791054467712953,0.19662433717061173,-0.09848072652604473,0.869973318491856,-0.10604951423000206,-0.1576276726957241,1.5153267177862157,-1.33198826742041,-0.42080268586329606,0.9790454851059952,-1.5566181464732456,0.7692193049687723,1.2513258730096806,0.05909455828008835,0.13870187586035834,0.9418172837510197,0.20281557965134694,0.1387370322385422,0.1647437581236326,0.7406123924301937,0.4977768890113062,-0.29741726678241814,0.4767593490006402,-0.046521484887714244,-0.4331073978440492,-1.2187032390510748,-1.0007913640169004,0.10325269865337759,-0.1296689823299477,0.053454291667810384,-0.491641446597218,-0.16183689363808795,1.1868042138223114,0.25511804044923997,0.27814659134738823,-0.5895694185274293,0.31926496912471275,0.327731936074878,-0.3995055257112042,-0.24379893665265462,1.134990591499743,0.026679852703924884,-0.7310459835209291,0.06824611244966615,0.9978182939129924,-0.5052346497240731,-0.8831238356397741,0.395392952531428
6,3,0,11,32,1,1,11,4,0.6,107,1.0,0,0.84,0.46666666700000003,1,1,16.5,1,0.6667,0,-1.6004416127728176,0.9792227908109273,0.1588208075610616,-0.8329471409288416,0.9409743047943778,1.694227607509696,1.3568777119004252,-0.1746025301554745,-0.025274647960162575,-0.2755526030796645,0.31851602879932417,1.3892201151720764,-0.7965657133822542,1.0656177831389684,0.3942097911806735,-0.4477646429307182,0.2558659051154938,0.22185772974905,-0.5645460395120346,0.6927070817991609,0.1290158221309828,-1.3940691641749794,1.0452267585442858,0.7882857095730919,-0.8765970018523617,-0.3683646508018677,0.5313777384210384,0.027906092560050513,-0.3358668421634228,0.2432636559648442,0.47762421422992124,0.812161136242041,0.3130077793562477,0.32511948299705584,-0.16403979957425158,-1.408668276706701,-0.8752860204386124,-0.15624399470969821,0.7874502540989634,-0.3786549728266725,1.16050667494514,-0.3209231025788115,-0.6189674077364968,0.423464709510195,0.1904151569264406,0.7334680698244658,-0.6398762384752679,-0.7351248019438865,-1.0859005572469433,-0.802716112356932,1.2466661898806106,1.367283500234745,0.08554339401776097,-0.04668677395129853,-0.14369948221226192,1.0017024082647799,-0.4768978456246956,-0.5400456056406343,2.5022475135808784,-1.8173410124218643,-0.522452350247346,1.677257672489405,-1.9118518190017328,1.3069495094005432,1.96294516608768,0.7368822363423968,0.4234424025580774,1.0583766250063404,0.25823852215853005,0.5217254036714822,0.42592972428514814,1.2966728200731894,-0.282273487011077,0.09486965324997541,0.37677599876203427,0.03583578922435353,-0.3152119107379297,-1.0575216148063626,-1.509008081702719,0.032427281016849184,0.1130167609809929,0.1198674616468185,-0.37020600868405806,0.24967107776310896,0.9191770467032856,0.21524949275147967,0.1700981202171577,-0.2956214028101364,0.30421632986045566,0.8452914657409674,-0.5163830458964702,-0.2655664047939179,1.4152510172639132,0.15138162390691784,-0.3508975104994446,-0.44225196953852275,0.7139349302743502,-0.7596126909187889,-1.0018876279526252,0.0069354777425213185
22,1,0,45,59,231,29,16,21,2.0,371,0.0,0,0.0,0.333333333,0,0,15.86363636,5,1.5,13,-1.7454148513609993,0.9113296507004904,0.08782362457359212,-1.0712408593595435,0.8933257080422605,1.5879727628836091,1.2681060041993717,-0.2771777564122452,-0.2796305717082631,-0.5043551759751563,0.2545755236987044,1.836355287578818,-0.5266866610317084,1.0051284123025042,0.7916311445826344,-0.5482512663025051,0.24698150954690032,-0.13886746531184044,-0.5215044848530036,0.819921065340114,0.21640222792739466,-1.5871025083892782,1.3225743303251543,0.6350861087272406,-1.0067696090253009,-0.4013293096965729,0.5970262449592435,0.24736863457392755,-0.505901865607803,-0.05940936769199134,0.31240816390981146,0.29443650997528475,0.25790699062032846,0.7294056463821768,-0.19086361585983247,-1.048926971964002,-0.4135923139295791,-0.14783843687469453,1.054642296473305,-0.49374643084246506,1.3033635087766942,-0.4300543854868931,-0.8588854647471006,0.711226144247999,0.45525575337894925,0.6865966834736357,-0.5006980840616617,-0.8507379077144152,-1.0734558476639517,-0.5966137612759004,1.5396867653255124,1.1742091204381468,-0.1662579064386655,0.0054768206900680395,-0.27388780044298794,0.7646391894152645,-0.5086400257067486,-0.35614478367004543,1.8692448079601054,-1.8704912822846442,-0.8866871828987517,1.3753724165357395,-2.353236947098274,0.8086108837959367,2.0532538485203986,0.931964290914323,0.45631105193783184,1.1331520810595062,0.173704200594597,0.9000249417375199,0.2843495103596788,0.9154225889981435,0.2816644307897379,-0.3359792490077097,0.407889243997775,-0.3207895265042299,-0.09875135778902294,-1.4261936163974605,-1.1635870277850673,0.30164973200122946,0.05036443217080451,0.12335945675837133,-0.8594784957528896,0.07049599473440502,1.1212452958166885,-0.2289755514919155,0.4785704218993419,-0.4898188839417825,-0.0067559288966738,0.8320337072340158,-0.3081291546428761,-0.01066585619054318,1.0534450185026376,0.15608014866947292,-0.6564642804530317,-0.459832802900818,1.1303378794982937,-0.6575366053674123,-0.7240522249366103,0.1427473725998344
4,1,0,9,12,2,3,7,3,0.666666667,52,1.0,3,0.0,0.4,0,0,11.25,1,0.75,0,-1.6291846592907158,1.0366562561482975,-0.11258806040055284,-1.1745656770912822,0.9329034036235521,1.3228172017624,0.9889746775987677,-0.2751620668100296,-0.08189948955425383,-0.5863152609360914,0.09200115514300054,1.3643178231233197,-0.29860929441952994,0.9771126441234325,0.4134707896787367,-0.7433825219015444,-0.004689525712657213,0.1059689552479895,-0.3537323593323609,0.6476349549964623,0.4955142470002383,-1.4878128832351944,1.2449718258716662,0.24879382464922212,-1.0821027710501256,-0.26652162582704625,0.5133547194094037,-0.018556170376304942,-0.45014658180452083,0.06009587900265378,0.22086816994156627,0.7816104859487503,0.06234372193694811,0.5336993398291306,-0.4303131077473021,-1.2769490153694028,-0.5575415711969774,-0.07534234169458902,0.9021032064380214,-0.3528112775709563,1.0355731220938689,-0.534019922568645,-0.397623430980859,0.7396969421553389,0.028576521485974365,0.49255216857343886,-0.7630341814776507,-0.8455367685158759,-0.8831549531929725,-0.6653561995765672,1.2964031405668734,0.8028684992996574,-0.1338417353181137,-0.09393428513183283,-0.2864187721831358,0.6715334503709809,-0.364304304659157,-0.2246948550330605,2.04073072686983,-1.6865315901099003,-0.510554849571864,1.7590818896415152,-2.0474499304813123,0.9632759573210579,1.762303325108065,1.011429400748419,0.30220974807835455,1.2686520667173726,0.15766110653782925,0.6804523212910674,0.0932279832637372,1.2164785006192746,-0.07062442577150464,-0.2594652906022597,0.41333528785140417,-0.2189665707168077,-0.3290076130345672,-1.3839811923863021,-1.164350402299496,-0.09474114727847181,-0.23574683413253444,-0.04815460512663702,-0.6827558571550493,-0.1976729933569625,0.8913601163732257,-0.08057735713781568,0.21918636585947324,-0.5536957480957263,0.38336106812396503,0.8500243654136942,-0.6544631024958237,-0.29708857461366456,0.9705949312700966,0.25359829325001243,-0.5161575783858526,-0.178333712060839,1.079888358793829,-0.7714609696602683,-0.4499482318513889,-0.10585320744593912
1,1,0,5,1,0,5,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0,-0.4278715725383715,-0.7241799793464171,-0.1047990274590915,0.3148248882876364,-0.7766676686242738,1.0117868124866187,0.6417110782381605,0.5521690547673153,-0.3844395376300896,0.268596284082992,0.5664452683328596,1.833078156616775,0.34760341198263517,0.286371943898405,0.8368230235023927,-0.3001321092207873,1.813432848855296,0.7227417378466388,-0.48999157625226875,1.0297757160595162,-0.1178505324885027,-0.5777332055950116,0.707972756728569,0.7327496652007869,-0.8936259658152965,-0.15197288828761119,-0.2142992729899858,0.6679403100020888,0.10712317106798168,-1.0255521183993326,1.1657413367715779,-1.6713005527815417,-0.10258530651395996,1.321261712026147,-0.17390612477002867,2.230554553441573,1.0067126799956125,-1.0582476909926148,0.3327688679068758,0.3139555669069973,1.170039253393147,-0.4277177881153283,-1.6579132201992979,1.165438012872328,1.3010662774561552,0.7193725097790323,0.7311538799644538,0.47539748625412726,1.1409726898010129,-0.10152513287598103,0.9333514597709702,0.6914101855803145,0.19127117236639285,0.37690361626527197,-0.27770691651878693,-0.11403605948851463,-0.009579535595950348,-0.18186328412815117,-0.951557839265986,0.11580640925733099,-1.4958932820628408,-0.9891968340636221,-1.0082607974067523,-0.6872621235123139,0.17000521749240566,-1.9337637743123173,0.3023355196655235,0.21566508166110615,1.237506709143799,-0.37221115196206467,0.021445639524763044,-1.2104522352995788,1.9179496542534176,-0.443451176549125,0.9246442210963345,0.29952060490352317,-0.3054319020689267,-1.1605327926549411,-0.09543422629047292,1.2483583519780597,0.5065848754524425,-0.10204859722217301,-0.39821813634810577,-0.43876229583724685,1.594038852383289,0.3495222782981109,-0.020144828726605883,-0.28011764294393854,-1.4066303039424055,-0.6247805539697459,0.15620364547192137,1.0508363770617062,1.6227675020739962,-0.16748587733492354,-0.52541230427853,0.34166114242972545,0.543843237570488,0.039884449787145976,-0.8883587083949915,1.014145666531906
