,name,version,name.1,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
159,velocity,1.6.1,org.apache.velocity.runtime.parser.node.ASTParameters,3,2,0,3,6,3,0,3,3,2.0,17,0.0,0,0.967741935,0.533333333,0,0,4.666666667,1,0.3333,0
160,velocity,1.6.1,org.apache.velocity.app.Velocity,25,1,0,13,59,300,1,12,25,2.0,220,0.0,0,0.0,0.16,0,0,7.8,2,1.0,2
161,velocity,1.6.1,org.apache.velocity.convert.WebMacro,10,1,0,3,40,39,0,3,4,0.962962963,470,1.0,0,0.0,0.38888888899999996,0,0,45.7,8,2.3,0
162,velocity,1.6.1,org.apache.velocity.runtime.parser.node.ASTIncludeStatement,3,2,0,3,6,3,0,3,3,2.0,17,0.0,0,0.967741935,0.533333333,0,0,4.666666667,1,0.3333,0
163,velocity,1.6.1,org.apache.velocity.runtime.directive.VelocimacroProxy,9,2,0,18,44,6,4,14,9,0.7638888890000001,415,1.0,1,0.529411765,0.25,0,0,44.11111111,2,1.0,7
164,velocity,1.6.1,org.apache.velocity.runtime.parser.node.ASTAssignment,3,2,0,5,6,3,4,3,3,2.0,17,0.0,0,0.967741935,0.533333333,0,0,4.666666667,1,0.3333,0
165,velocity,1.6.1,org.apache.velocity.app.event.EventCartridge,15,1,0,17,28,29,9,10,15,0.69047619,371,0.833333333,0,0.0,0.177777778,0,0,23.33333333,7,1.8667,0
166,velocity,1.6.1,org.apache.velocity.runtime.directive.Include,7,3,0,13,31,9,0,13,5,0.5,298,1.0,0,0.625,0.428571429,0,0,41.28571429,1,0.8571,1
167,velocity,1.6.1,org.apache.velocity.app.event.implement.ReportInvalidReferences,7,1,0,8,20,11,0,8,6,0.5,91,0.333333333,0,0.0,0.5,0,0,11.57142857,2,1.1429,0
168,velocity,1.6.1,org.apache.velocity.runtime.parser.node.ASTFloatingPointLiteral,5,2,0,8,12,0,4,6,5,0.25,54,1.0,0,0.9090909090000001,0.433333333,0,0,9.6,1,0.6,0
169,velocity,1.6.1,org.apache.velocity.runtime.resource.Resource,19,1,2,25,22,129,22,4,19,0.916666667,130,1.0,2,0.0,0.203007519,0,0,5.315789474,3,1.0526,1
170,velocity,1.6.1,org.apache.velocity.anakia.AnakiaElement,12,3,0,8,30,64,1,7,11,1.0,93,1.0,0,0.920454545,0.606060606,1,2,6.583333333,1,0.5833,0
171,velocity,1.6.1,org.apache.velocity.app.event.implement.PrintExceptions,5,1,0,3,19,2,0,3,3,0.666666667,157,1.0,1,0.0,0.333333333,0,0,29.8,3,1.0,0
172,velocity,1.6.1,org.apache.velocity.app.event.implement.EscapeXmlReference,3,2,0,2,6,3,0,2,1,2.0,12,0.0,0,0.7142857140000001,0.666666667,1,2,3.0,1,0.6667,0
173,velocity,1.6.1,org.apache.velocity.runtime.resource.loader.ClasspathResourceLoader,6,2,0,8,20,15,0,8,5,1.0,88,0.0,0,0.705882353,0.41666666700000005,1,2,13.5,2,1.0,0
174,velocity,1.6.1,org.apache.velocity.runtime.RuntimeConstants,0,1,0,5,0,0,5,0,0,2.0,60,0.0,0,0.0,0.0,0,0,0.0,0,0.0,5
175,velocity,1.6.1,org.apache.velocity.util.introspection.ChainableUberspector,1,1,0,3,1,0,2,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
176,velocity,1.6.1,org.apache.velocity.runtime.directive.Parse,5,3,0,14,36,8,0,14,5,0.75,322,1.0,0,0.7142857140000001,0.44,1,1,63.2,1,0.8,2
177,velocity,1.6.1,org.apache.velocity.runtime.log.LogChute,4,1,0,15,4,6,14,1,4,1.333333333,14,0.0,0,0.0,0.55,0,0,0.0,1,1.0,2
178,velocity,1.6.1,org.apache.velocity.runtime.log.LogManager,5,1,0,10,39,10,1,9,2,0.75,344,0.0,0,0.0,0.3,0,0,67.6,4,1.4,2
179,velocity,1.6.1,org.apache.velocity.runtime.parser.ParserConstants,1,1,0,2,1,0,2,0,0,2.0,352,0.0,0,0.0,0.0,0,0,276.0,0,0.0,6
180,velocity,1.6.1,org.apache.velocity.app.event.implement.InvalidReferenceInfo,3,2,0,2,14,0,1,1,3,0.0,42,1.0,0,0.666666667,0.5555555560000001,0,0,12.66666667,1,0.6667,0
181,velocity,1.6.1,org.apache.velocity.util.ContextAware,1,1,0,5,1,0,4,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
182,velocity,1.6.1,org.apache.velocity.runtime.log.AvalonLogSystem,2,2,0,2,4,1,0,2,2,2.0,10,0.0,0,0.8888888890000001,0.666666667,0,0,4.0,1,0.5,0
183,velocity,1.6.1,org.apache.velocity.runtime.log.LogSystem,2,1,0,8,2,1,7,1,2,2.0,7,0.0,0,0.0,0.625,0,0,0.0,1,1.0,2
184,velocity,1.6.1,org.apache.velocity.runtime.RuntimeInstance,62,1,0,42,165,1423,3,39,48,0.827512473,1691,0.608695652,7,0.0,0.135483871,0,0,25.90322581,6,1.3226,8
185,velocity,1.6.1,org.apache.velocity.exception.MacroOverflowException,3,5,0,2,6,3,1,1,3,1.5,17,1.0,0,1.0,0.7777777779999999,0,0,4.333333333,0,0.0,0
186,velocity,1.6.1,org.apache.velocity.runtime.parser.node.ASTModNode,3,3,0,9,14,3,4,6,3,2.0,48,0.0,0,0.9722222220000001,0.533333333,2,2,15.0,3,1.0,0
187,velocity,1.6.1,org.apache.velocity.runtime.parser.node.ASTLTNode,5,2,0,11,18,10,4,9,5,2.0,130,0.0,0,0.9090909090000001,0.4,1,1,25.0,1,0.6,1
188,velocity,1.6.1,org.apache.velocity.texen.util.PropertiesUtil,4,1,0,1,25,6,0,1,2,2.0,145,0.0,0,0.0,0.875,0,0,35.25,2,1.0,0
189,velocity,1.6.1,org.apache.velocity.runtime.parser.ParserTreeConstants,1,1,0,2,1,0,2,0,0,2.0,211,0.0,0,0.0,0.0,0,0,168.0,0,0.0,6
190,velocity,1.6.1,org.apache.velocity.runtime.parser.node.ASTMap,4,2,0,8,12,6,4,6,4,2.0,67,0.0,0,0.9375,0.41666666700000005,1,1,15.75,1,0.5,0
191,velocity,1.6.1,org.apache.velocity.runtime.parser.node.ASTNotNode,5,2,0,9,10,10,5,6,5,2.0,39,0.0,0,0.9090909090000001,0.4,1,2,6.8,1,0.6,0
192,velocity,1.6.1,org.apache.velocity.app.event.InvalidReferenceEventHandler,3,1,0,9,3,3,6,3,3,2.0,3,0.0,0,0.0,0.933333333,0,0,0.0,1,1.0,1
193,velocity,1.6.1,org.apache.velocity.anakia.XPathCache,3,1,0,4,8,1,3,1,0,0.5,45,1.0,0,0.0,0.5,0,0,13.66666667,2,0.6667,0
194,velocity,1.6.1,org.apache.velocity.runtime.parser.node.PropertyExecutor,5,2,1,9,24,4,2,7,3,0.25,124,1.0,1,0.571428571,0.457142857,0,0,23.6,2,0.8,0
195,velocity,1.6.1,org.apache.velocity.runtime.parser.node.BooleanPropertyExecutor,4,3,0,7,26,6,1,6,2,1.0,132,0.0,0,0.7777777779999999,0.583333333,2,2,31.75,4,1.25,0
196,velocity,1.6.1,org.apache.velocity.util.introspection.IntrospectorCache,3,1,0,3,3,3,2,1,3,2.0,3,0.0,0,0.0,0.833333333,0,0,0.0,1,1.0,0
197,velocity,1.6.1,org.apache.velocity.util.MapFactory,3,1,0,2,13,1,2,0,2,0.5,95,1.0,0,0.0,0.5,0,0,30.33333333,4,1.3333,1
198,velocity,1.6.1,org.apache.velocity.exception.ResourceNotFoundException,3,5,0,38,6,3,37,1,3,1.5,17,1.0,0,1.0,0.7777777779999999,0,0,4.333333333,0,0.0,0
199,velocity,1.6.1,org.apache.velocity.context.InternalContextAdapterImpl,28,1,0,11,54,24,3,8,28,0.6790123459999999,198,0.0,3,0.0,0.17857142899999998,0,0,5.964285714,2,1.0357,1
200,velocity,1.6.1,org.apache.velocity.runtime.ParserPoolImpl,4,1,0,6,18,0,0,6,4,0.333333333,74,0.0,1,0.0,0.5,0,0,17.0,3,1.25,0
201,velocity,1.6.1,org.apache.velocity.app.event.implement.IncludeNotFound,3,1,0,5,12,0,0,5,3,0.875,61,0.75,1,0.0,0.5555555560000001,0,0,18.0,4,1.6667,1
202,velocity,1.6.1,org.apache.velocity.context.ChainedInternalContextAdapter,28,1,3,8,55,0,3,5,28,0.0,162,1.0,1,0.0,0.17857142899999998,0,0,4.75,1,0.9643,1
203,velocity,1.6.1,org.apache.velocity.util.introspection.IntrospectionCacheData,1,1,0,6,2,0,6,0,1,2.0,6,0.0,0,0.0,1.0,0,0,3.0,0,0.0,0
204,velocity,1.6.1,org.apache.velocity.runtime.parser.node.ASTComment,6,2,0,9,15,11,3,8,5,0.8,73,1.0,0,0.9090909090000001,0.4,0,0,10.83333333,4,1.0,1
205,velocity,1.6.1,org.apache.velocity.runtime.directive.InputBase,2,2,2,6,6,1,2,4,1,2.0,19,0.0,0,0.9,0.75,0,0,8.5,2,1.0,0
206,velocity,1.6.1,org.apache.velocity.io.UnicodeInputStream,18,2,0,4,36,0,1,3,13,0.79144385,375,0.545454545,5,0.375,0.22689075600000003,1,2,19.22222222,1,0.8333,0
207,velocity,1.6.1,org.apache.velocity.runtime.parser.node.ASTElseStatement,4,2,0,6,7,6,4,4,4,2.0,20,0.0,0,0.9375,0.41666666700000005,0,0,4.0,1,0.5,0
208,velocity,1.6.1,org.apache.velocity.runtime.parser.node.ASTTrue,6,2,0,6,9,13,4,4,5,0.8,28,1.0,0,0.9090909090000001,0.4,0,0,3.5,1,0.5,0
209,velocity,1.6.1,org.apache.velocity.anakia.OutputWrapper,3,2,0,4,8,3,1,3,3,2.0,23,0.0,0,0.984615385,0.5,1,1,6.666666667,1,0.3333,0
210,velocity,1.6.1,org.apache.velocity.runtime.parser.node.ASTSetDirective,7,2,0,16,36,9,4,14,5,0.604166667,271,0.875,3,0.857142857,0.326530612,1,1,36.57142857,1,0.7143,0
211,velocity,1.6.1,org.apache.velocity.runtime.parser.node.ASTMathNode,7,2,5,16,23,9,5,11,6,0.5,163,1.0,0,0.857142857,0.387755102,1,1,22.14285714,1,0.7143,0
212,velocity,1.6.1,org.apache.velocity.app.event.EventHandler,0,1,0,16,0,0,16,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
213,velocity,1.6.1,org.apache.velocity.runtime.ParserPool,3,1,0,4,3,3,2,2,3,2.0,3,0.0,0,0.0,0.5555555560000001,0,0,0.0,1,1.0,0
214,velocity,1.6.1,org.apache.velocity.runtime.parser.VelocityCharStream,24,1,0,2,36,0,1,1,21,0.508152174,1008,0.6875,0,0.0,0.3125,0,0,40.33333333,7,1.5,0
215,velocity,1.6.1,org.apache.velocity.runtime.parser.node.ASTVariable,3,2,0,3,6,3,0,3,3,2.0,17,0.0,0,0.967741935,0.533333333,0,0,4.666666667,1,0.3333,0
216,velocity,1.6.1,org.apache.velocity.runtime.resource.ResourceCacheImpl,6,1,0,7,24,0,1,6,6,0.4,91,1.0,1,0.0,0.45833333299999995,0,0,13.83333333,2,1.0,0
217,velocity,1.6.1,org.apache.velocity.runtime.directive.Define,9,2,0,9,26,24,1,9,5,0.85,119,1.0,2,0.529411765,0.296296296,0,0,11.66666667,2,1.0,1
218,velocity,1.6.1,org.apache.velocity.runtime.RuntimeServices,40,1,0,73,40,780,63,16,40,2.0,40,0.0,0,0.0,0.1875,0,0,0.0,1,1.0,1
219,velocity,1.6.1,org.apache.velocity.util.introspection.LinkingUberspector,6,3,0,7,12,0,1,6,6,0.0,98,1.0,2,0.736842105,0.5277777779999999,0,0,15.0,1,0.8333,2
220,velocity,1.6.1,org.apache.velocity.util.ArrayIterator,4,1,0,1,16,0,1,0,4,0.444444444,77,1.0,0,0.0,0.625,0,0,17.5,2,1.25,0
221,velocity,1.6.1,org.apache.velocity.context.InternalHousekeepingContext,17,1,0,5,17,136,3,2,17,2.0,17,0.0,0,0.0,0.21008403399999998,0,0,0.0,1,1.0,1
222,velocity,1.6.1,org.apache.velocity.anakia.AnakiaTask,15,4,0,22,89,51,1,22,11,0.826530612,776,0.857142857,1,0.8478260870000001,0.373333333,2,2,49.8,5,1.4667,0
223,velocity,1.6.1,org.apache.velocity.context.InternalContextAdapter,0,1,0,67,0,0,64,4,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
224,velocity,1.6.1,org.apache.velocity.anakia.XPathTool,4,1,0,6,10,6,1,5,4,2.0,34,0.0,0,0.0,0.5,0,0,7.5,1,0.75,0
225,velocity,1.6.1,org.apache.velocity.runtime.parser.node.ASTText,5,2,0,9,13,8,4,7,5,0.75,41,1.0,0,0.9090909090000001,0.4,0,0,7.0,1,0.6,4
226,velocity,1.6.1,org.apache.velocity.runtime.parser.node.Node,25,1,0,54,25,300,47,7,25,2.0,25,0.0,0,0.0,0.24,0,0,0.0,1,1.0,1
227,velocity,1.6.1,org.apache.velocity.runtime.resource.ResourceManager,3,1,0,6,3,3,2,4,3,1.5,5,0.0,0,0.0,0.583333333,0,0,0.0,1,1.0,1
228,velocity,1.6.1,org.apache.velocity.runtime.resource.util.StringResourceRepositoryImpl,7,1,0,2,14,0,0,2,7,0.41666666700000005,63,1.0,0,0.0,0.857142857,0,0,7.714285714,1,0.8571,0
0,lucene,2.4,org.apache.lucene.index.DocInverterPerThread,5,2,0,19,18,0,8,15,4,0.7857142859999999,84,0.0,7,0.5,0.4,0,0,14.4,3,1.2,1
1,lucene,2.4,org.apache.lucene.search.FuzzyQuery,10,3,0,13,41,7,1,12,9,0.638888889,286,0.5,0,0.72,0.28571428600000004,2,6,27.2,6,1.4,3
2,lucene,2.4,org.apache.lucene.search.QueryTermVector,10,1,0,4,38,0,0,4,9,0.38888888899999996,287,1.0,0,0.0,0.34,0,0,27.5,5,1.6,0
3,lucene,2.4,org.apache.lucene.index.ReadOnlySegmentReader,4,4,0,3,7,6,2,2,1,2.0,26,0.0,0,0.98125,0.5,2,3,5.5,3,1.25,0
4,lucene,2.4,org.apache.lucene.index.DirectoryIndexReader,25,2,2,20,82,160,5,18,8,0.881944444,596,0.833333333,5,0.768421053,0.197916667,2,8,22.36,3,1.08,10
5,lucene,2.4,org.apache.lucene.index.DocFieldConsumerPerThread,5,1,3,13,6,10,10,3,0,2.0,8,0.0,0,0.0,0.6,0,0,0.6,1,0.8,0
6,lucene,2.4,org.apache.lucene.index.FieldsWriter,13,1,0,13,61,0,4,9,0,0.881944444,553,0.333333333,3,0.0,0.179487179,0,0,40.61538462,4,1.0,1
7,lucene,2.4,org.apache.lucene.index.SegmentTermPositions,17,2,0,6,34,34,1,6,7,0.7222222220000001,323,0.7777777779999999,1,0.444444444,0.173611111,1,2,17.47058824,3,1.0,3
8,lucene,2.4,org.apache.lucene.index.MultipleTermPositions,13,1,0,8,36,58,1,7,13,0.791666667,191,1.0,2,0.0,0.201923077,0,0,13.38461538,1,0.9231,0
9,lucene,2.4,org.apache.lucene.index.TermDocs,8,1,0,30,8,28,28,2,8,2.0,8,0.0,0,0.0,0.3,0,0,0.0,1,1.0,0
10,lucene,2.4,org.apache.lucene.index.IntBlockPool,3,1,0,3,7,0,2,1,3,0.14285714300000002,125,0.14285714300000002,1,0.0,0.5555555560000001,0,0,38.33333333,3,1.6667,0
11,lucene,2.4,org.apache.lucene.store.ChecksumIndexInput,8,2,0,2,19,0,1,1,8,0.428571429,65,0.0,1,0.708333333,0.3,1,4,6.875,1,0.875,0
12,lucene,2.4,org.apache.lucene.index.DocConsumer,6,1,1,5,7,15,3,3,0,2.0,9,0.0,0,0.0,0.41666666700000005,0,0,0.5,1,0.8333,0
13,lucene,2.4,org.apache.lucene.index.TermsHashConsumerPerField,7,1,2,10,8,21,7,3,0,2.0,10,0.0,0,0.0,0.4,0,0,0.428571429,1,0.8571,0
14,lucene,2.4,org.apache.lucene.index.DocFieldProcessor,6,2,0,10,25,0,2,10,6,0.666666667,91,0.0,3,0.5,0.333333333,0,0,13.66666667,1,0.8333,1
15,lucene,2.4,org.apache.lucene.analysis.PerFieldAnalyzerWrapper,6,2,0,2,17,0,0,2,6,0.1,90,1.0,1,0.5,0.583333333,1,1,13.66666667,2,1.1667,1
16,lucene,2.4,org.apache.lucene.index.DocumentsWriterThreadState,2,1,0,7,5,0,4,5,1,0.833333333,57,0.0,3,0.0,0.75,0,0,24.5,1,0.5,1
17,lucene,2.4,org.apache.lucene.search.BooleanQuery,27,2,0,20,64,167,13,11,22,0.7615384620000001,446,1.0,0,0.333333333,0.102564103,2,6,15.33333333,12,1.5926,10
18,lucene,2.4,org.apache.lucene.analysis.WhitespaceTokenizer,2,4,0,2,4,1,1,1,1,2.0,13,0.0,0,0.923076923,0.666666667,1,1,5.5,2,1.0,1
19,lucene,2.4,org.apache.lucene.index.TermInfo,5,1,0,8,6,0,8,0,0,0.125,100,0.0,0,0.0,0.55,0,0,18.2,1,0.4,0
20,lucene,2.4,org.apache.lucene.index.Term,13,1,0,79,22,0,79,0,10,0.125,145,0.0,0,0.0,0.294871795,1,1,10.0,6,1.2308,2
21,lucene,2.4,org.apache.lucene.search.PrefixGenerator,2,1,2,7,16,0,2,5,1,0.0,66,1.0,1,0.0,0.666666667,0,0,31.5,1,0.5,0
22,lucene,2.4,org.apache.lucene.search.TermQuery,8,2,0,16,22,0,11,6,6,0.14285714300000002,100,1.0,1,0.6315789470000001,0.23214285699999998,2,2,11.375,4,1.375,4
23,lucene,2.4,org.apache.lucene.analysis.CharTokenizer,7,3,2,4,21,13,2,2,3,0.875,185,0.75,0,0.583333333,0.36666666700000006,1,2,24.28571429,1,0.7143,4
24,lucene,2.4,org.apache.lucene.index.CorruptIndexException,1,4,0,36,2,0,36,0,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
25,lucene,2.4,org.apache.lucene.queryParser.MultiFieldQueryParser,12,2,0,9,33,34,0,9,5,0.590909091,453,1.0,0,0.885057471,0.283333333,1,5,36.58333333,3,1.0,0
26,lucene,2.4,org.apache.lucene.search.ScoreDocComparator,4,1,0,16,6,6,15,3,3,1.0,15,0.0,2,0.0,0.833333333,0,0,2.25,1,0.75,0
27,lucene,2.4,org.apache.lucene.index.SnapshotDeletionPolicy,7,1,0,4,17,5,1,4,5,0.666666667,109,1.0,2,0.0,0.39285714299999996,0,0,14.14285714,2,1.2857,2
28,lucene,2.4,org.apache.lucene.index.TermsHashConsumerPerThread,5,1,2,11,6,10,8,4,2,2.0,8,0.0,0,0.0,0.46666666700000003,0,0,0.6,1,0.8,0
29,lucene,2.4,org.apache.lucene.store.Directory,20,1,3,57,36,176,52,5,19,0.894736842,193,0.5,1,0.0,0.291666667,0,0,8.55,1,0.95,2
30,lucene,2.4,org.apache.lucene.index.LogMergePolicy,21,2,2,10,47,108,3,8,15,0.9208333329999999,817,0.333333333,1,0.24,0.26875,0,0,37.33333333,2,1.0,4
31,lucene,2.4,org.apache.lucene.store.LockFactory,5,1,5,10,6,4,9,1,5,0.5,19,1.0,0,0.0,0.8,0,0,2.6,1,0.8,1
32,lucene,2.4,org.apache.lucene.analysis.LowerCaseFilter,4,3,0,4,14,4,1,3,2,0.833333333,74,0.0,0,0.7777777779999999,0.41666666700000005,1,2,17.0,1,0.5,0
33,lucene,2.4,org.apache.lucene.search.NonMatchingScorer,6,3,0,4,10,15,1,3,6,2.0,31,0.0,0,0.615384615,0.666666667,1,3,4.166666667,1,0.8333,3
34,lucene,2.4,org.apache.lucene.index.NormsWriterPerField,7,2,0,9,20,5,2,8,3,0.796296296,191,0.0,4,0.28571428600000004,0.27777777800000003,0,0,25.0,8,1.7143,0
35,lucene,2.4,org.apache.lucene.index.SerialMergeScheduler,3,2,0,5,6,3,1,4,3,2.0,18,0.0,0,0.5,0.666666667,0,0,5.0,1,0.6667,0
36,lucene,2.4,org.apache.lucene.search.TopFieldDocs,1,2,0,14,2,0,11,3,0,2.0,11,0.0,1,1.0,1.0,0,0,9.0,0,0.0,0
37,lucene,2.4,org.apache.lucene.search.spans.SpanWeight,7,1,1,13,46,0,2,12,7,0.69047619,357,1.0,2,0.0,0.30952381,0,0,49.0,1,0.8571,4
38,lucene,2.4,org.apache.lucene.document.Document,18,1,0,30,39,0,28,3,17,0.81372549,432,0.833333333,2,0.0,0.426470588,0,0,22.66666667,5,2.4444,0
39,lucene,2.4,org.apache.lucene.queryParser.CharStream,12,1,0,3,12,66,3,0,12,2.0,12,0.0,0,0.0,0.583333333,0,0,0.0,1,1.0,1
40,lucene,2.4,org.apache.lucene.search.PhrasePositions,5,1,0,5,12,0,4,1,0,0.6785714290000001,95,0.0,2,0.0,0.533333333,0,0,16.6,1,0.8,0
41,lucene,2.4,org.apache.lucene.search.SloppyPhraseScorer,5,4,0,8,20,0,2,6,0,0.625,389,1.0,2,0.833333333,0.325,1,1,76.0,5,2.0,2
42,lucene,2.4,org.apache.lucene.index.FieldInfos,23,1,0,31,57,203,25,6,18,0.9343434340000001,565,0.222222222,0,0.0,0.22173913,0,0,23.17391304,3,1.4783,6
43,lucene,2.4,org.apache.lucene.document.FieldSelector,1,1,0,19,1,0,18,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
44,lucene,2.4,org.apache.lucene.index.CompoundFileWriter,9,1,0,9,51,14,3,6,5,0.703125,414,0.75,2,0.0,0.303571429,0,0,44.11111111,4,1.0,0
45,lucene,2.4,org.apache.lucene.search.MultiSearcherThread,6,2,0,12,12,1,1,11,6,0.64,173,1.0,6,0.9215686270000001,0.35,0,0,26.16666667,6,1.5,0
46,lucene,2.4,org.apache.lucene.index.ParallelReader,35,2,0,16,103,317,3,16,28,0.81372549,865,0.8888888890000001,0,0.688679245,0.152380952,1,10,23.45714286,3,1.0571,5
47,lucene,2.4,org.apache.lucene.util.OpenBitSetDISI,8,3,0,2,23,26,0,2,6,0.9285714290000001,155,0.0,0,0.9137931029999999,0.5,0,0,18.125,1,0.625,2
48,lucene,2.4,org.apache.lucene.index.DocFieldProcessorPerField,2,1,0,5,5,0,1,5,2,1.166666667,31,0.0,4,0.0,0.666666667,0,0,11.5,1,0.5,0
49,lucene,2.4,org.apache.lucene.index.DocFieldConsumers,11,2,0,11,37,3,3,10,6,0.7571428570000001,281,0.0,3,0.4,0.2125,0,0,23.90909091,5,1.5455,0
50,lucene,2.4,org.apache.lucene.index.InvertedDocEndConsumerPerThread,5,1,1,8,6,10,6,3,0,2.0,8,0.0,0,0.0,0.46666666700000003,0,0,0.6,1,0.8,0
51,lucene,2.4,org.apache.lucene.search.FilteredQuery,9,2,0,10,26,0,3,8,8,0.3125,143,0.0,2,0.6,0.222222222,2,4,14.66666667,5,1.3333,7
52,lucene,2.4,org.apache.lucene.search.function.FloatFieldSource,7,3,0,7,21,9,2,6,6,0.7777777779999999,120,0.333333333,1,0.705882353,0.333333333,2,3,15.71428571,6,1.7143,1
53,lucene,2.4,org.apache.lucene.index.MergeScheduler,3,1,2,5,4,3,4,2,1,2.0,6,0.0,0,0.0,0.666666667,0,0,1.0,1,0.6667,0
54,lucene,2.4,org.apache.lucene.search.RangeQuery,12,2,0,9,39,0,1,8,11,0.454545455,480,1.0,2,0.545454545,0.229166667,2,2,38.66666667,13,2.6667,4
55,lucene,2.4,org.apache.lucene.search.FuzzyTermEnum,14,3,0,5,29,53,1,4,6,0.692307692,514,1.0,1,0.541666667,0.333333333,1,4,34.92857143,14,2.2857,1
56,lucene,2.4,org.apache.lucene.store.Lock,6,1,5,19,19,13,18,1,5,1.0,119,0.333333333,0,0.0,0.6,0,0,18.33333333,1,0.6667,1
57,lucene,2.4,org.apache.lucene.index.DocInverter,7,2,0,14,30,0,2,13,4,0.25,136,0.0,2,0.5,0.28571428600000004,0,0,18.14285714,1,0.8571,0
58,lucene,2.4,org.apache.lucene.search.spans.SpanFirstQuery,14,3,0,7,31,0,1,7,12,0.46153846200000004,182,1.0,1,0.566666667,0.19642857100000002,2,2,11.85714286,6,1.2857,2
59,lucene,2.4,org.apache.lucene.search.TopDocs,3,1,1,14,4,0,13,1,3,0.666666667,25,0.333333333,1,0.0,0.583333333,0,0,6.333333333,1,0.6667,1
60,lucene,2.4,org.apache.lucene.search.TopFieldDocCollector,3,3,0,11,13,1,1,10,3,1.0,88,1.0,1,0.666666667,0.533333333,1,3,28.0,3,1.6667,1
61,lucene,2.4,org.apache.lucene.search.Filter,3,1,6,28,5,3,25,3,3,2.0,15,0.0,0,0.0,0.833333333,0,0,4.0,1,0.6667,1
62,lucene,2.4,org.apache.lucene.search.FieldCache,13,1,0,17,14,78,11,8,12,1.041666667,20,0.0,1,0.0,0.42708333299999995,0,0,0.384615385,1,0.9231,6
63,lucene,2.4,org.apache.lucene.store.IndexInput,18,1,7,40,22,147,40,0,17,0.9215686270000001,314,1.0,0,0.0,0.25,0,0,16.27777778,1,0.9444,2
64,lucene,2.4,org.apache.lucene.search.function.DocValues,13,1,6,16,19,70,15,1,11,0.729166667,121,1.0,0,0.0,0.7692307690000001,0,0,8.0,2,1.0,2
65,lucene,2.4,org.apache.lucene.search.ExactPhraseScorer,2,4,0,8,9,1,2,6,0,2.0,64,0.0,0,0.9523809520000001,0.583333333,1,1,31.0,1,0.5,2
66,lucene,2.4,org.apache.lucene.index.DocFieldConsumersPerField,3,2,0,4,6,0,2,3,3,0.333333333,44,0.0,3,0.5,0.46666666700000003,0,0,12.66666667,3,1.3333,0
67,lucene,2.4,org.apache.lucene.search.FieldCacheImpl,14,1,1,23,29,67,10,22,12,0.897435897,199,0.333333333,12,0.0,0.403846154,0,0,12.35714286,1,0.8571,4
68,lucene,2.4,org.apache.lucene.document.LoadFirstFieldSelector,2,1,0,2,3,1,0,2,2,2.0,7,0.0,0,0.0,0.75,0,0,2.5,1,0.5,0
69,lucene,2.4,org.apache.lucene.index.SegmentInfo,36,1,0,23,77,92,18,5,8,0.776870748,1568,0.523809524,1,0.0,0.182857143,1,1,41.97222222,4,1.3056,2
70,lucene,2.4,org.apache.lucene.store.BufferedIndexInput,17,2,2,4,33,42,3,1,10,0.6953125,478,0.625,0,0.548387097,0.302083333,1,5,26.64705882,8,1.2941,0
71,lucene,2.4,org.apache.lucene.index.ReusableStringReader,5,2,0,2,8,8,2,0,3,0.5,90,0.0,0,0.7142857140000001,0.45,1,2,16.4,3,1.2,0
72,lucene,2.4,org.apache.lucene.index.IndexModifier,26,1,0,13,58,0,0,13,22,0.344,719,1.0,4,0.0,0.184615385,0,0,26.26923077,2,1.1538,2
73,lucene,2.4,org.apache.lucene.store.SimpleFSLock,5,2,0,3,19,0,1,2,5,0.375,100,0.0,0,0.5,0.46666666700000003,1,2,18.6,1,0.8,0
74,lucene,2.4,org.apache.lucene.index.DocFieldConsumerPerField,3,1,3,11,4,3,10,1,0,2.0,6,0.0,0,0.0,0.5555555560000001,0,0,1.0,1,0.6667,0
75,lucene,2.4,org.apache.lucene.search.Searchable,11,1,0,18,11,55,6,12,11,2.0,11,0.0,0,0.0,0.263636364,0,0,0.0,1,1.0,5
76,lucene,2.4,org.apache.lucene.index.SegmentTermPositionVector,4,2,0,4,5,0,1,3,3,0.666666667,65,0.666666667,1,0.7777777779999999,0.47619047600000003,0,0,14.5,4,2.0,0
77,lucene,2.4,org.apache.lucene.store.IndexOutput,19,1,3,29,25,167,26,3,18,0.962962963,343,1.0,1,0.0,0.25,0,0,16.89473684,1,0.8947,2
78,lucene,2.4,org.apache.lucene.search.function.CustomScoreQuery,20,2,0,9,46,102,2,8,16,0.578947368,454,1.0,2,0.413793103,0.128125,2,4,21.55,7,1.8,6
79,lucene,2.4,org.apache.lucene.analysis.WordlistLoader,4,1,0,2,17,6,2,0,4,2.0,147,0.0,0,0.0,0.333333333,0,0,35.75,1,0.75,1
